eveWatchLevel,eveWaveHeight,eveWaveLevel,eveWaveTime,mornWatchLevel,mornWaveHeight,mornWaveLevel,mornWaveTime,cxLevel,date,lunarDate,publishTime,station
二星,0.8,∕,15:30,四星,1.3,∕,02:37,中潮汛,8月3日,七月初六,2022年08月03日13时,大江东八工段（盐官）
二星,0.6,4.7,16:40,三星,1.0,5.5,03:45,中潮汛,8月3日,七月初六,2022年08月03日13时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月03日14时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月03日14时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月03日14时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月03日14时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月03日14时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月03日14时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月03日14时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月03日14时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月03日15时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月03日15时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月03日15时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月03日15时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月03日15时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月03日15时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月03日15时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月03日15时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月03日15时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月03日15时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月03日15时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月03日15时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月03日15时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月03日15时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月03日15时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月03日15时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月03日17时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月03日17时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月03日17时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月03日17时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月03日17时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月03日17时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月03日17时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月03日17时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月03日18时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月03日18时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月03日18时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月03日18时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月03日18时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月03日18时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月03日18时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月03日18时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月03日19时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月03日19时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月03日19时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月03日19时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月03日19时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月03日19时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月03日19时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月03日19时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月03日20时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月03日20时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月03日20时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月03日20时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月03日20时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月03日20时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月03日20时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月03日20时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月03日21时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月03日21时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月03日21时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月03日21时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月03日21时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月03日21时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月03日21时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月03日21时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月03日22时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月03日22时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月03日22时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月03日22时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月03日22时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月03日22时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月03日22时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月03日22时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月03日23时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月03日23时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月03日23时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月03日23时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月03日23时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月03日23时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月03日23时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月03日23时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日00时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日00时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日00时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日00时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日00时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日00时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日00时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日00时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日01时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日01时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日01时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日01时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日01时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日01时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日01时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日01时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日02时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日02时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日02时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日02时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日02时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日02时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日02时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日02时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日03时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日03时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日03时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日03时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日03时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日03时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日03时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日03时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日04时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日04时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日04时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日04时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日04时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日04时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日04时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日04时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日05时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日05时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日05时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日05时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日05时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日05时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日05时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日05时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日06时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日06时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日06时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日06时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日06时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日06时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日06时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日06时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日07时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日07时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日07时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日07时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日07时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日07时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日07时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日07时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日08时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日08时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日08时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日08时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日08时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日08时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日08时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日08时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日09时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日09时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日09时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日09时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日09时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日09时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日09时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日09时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日10时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日10时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日10时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日10时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日10时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日10时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日10时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日10时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日11时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日11时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日11时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日11时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日11时,南星桥
一星,0.0,4.1,18:36,一星,0.4,4.7,05:33,中潮汛,8月4日,七月初七,2022年08月04日11时,城市阳台
二星,0.5,∕,16:16,三星,1.0,∕,03:19,中潮汛,8月4日,七月初七,2022年08月04日11时,大江东八工段（盐官）
一星,0.4,4.4,17:30,三星,0.8,5.0,04:30,中潮汛,8月4日,七月初七,2022年08月04日11时,萧山观潮城
一星,0.1,4.2,18:17,二星,0.5,4.8,05:15,中潮汛,8月4日,七月初七,2022年08月04日12时,七堡
一星,0.1,4.2,18:30,一星,0.4,4.7,05:28,中潮汛,8月4日,七月初七,2022年08月04日12时,三堡
一星,0.3,4.3,17:45,二星,0.7,4.9,04:45,中潮汛,8月4日,七月初七,2022年08月04日12时,下沙大桥
一星,0.0,4.1,19:07,一星,0.2,4.6,06:03,中潮汛,8月4日,七月初七,2022年08月04日12时,九溪
一星,0.0,4.1,18:49,一星,0.3,4.7,05:46,中潮汛,8月4日,七月初七,2022年08月04日12时,南星桥
